0,4.1558671
700,4.0073471
1400,4.4097986
2100,4.4720769
2800,4.6627517
3500,4.7368245
4200,4.9099154
4900,5.0112643
5600,4.9703574
6300,4.442688
7000,4.8266253
7700,5.4005508
8400,4.9375844
9100,5.0148134
9800,4.7469034
10500,5.0300088
11200,5.1768193
11900,5.4293151
12600,5.4926043
13300,5.6564012
14000,5.770648
14700,5.7260261
15400,5.5583725
16100,4.9842014
16800,5.1890535
17500,5.4171915
18200,5.497458
18900,5.6780396
19600,5.5530915
20300,5.6460338
21000,5.344327
21700,5.3753223
22400,5.2965841
23100,5.7985206
23800,5.6065989
24500,5.2709465
25200,5.5095992
25900,5.5946217
26600,5.7835088
27300,5.8095036
28000,5.9560447
28700,5.6951938
29400,5.7324762
30100,5.7321754
30800,5.7612777
31500,5.3859577
32200,5.7032127
32900,5.6739554
33600,5.6473522
34300,5.6012626
35000,5.6989317
35700,5.6413279
36400,5.6993446
37100,5.8931193
37800,5.9442081
38500,5.9031954
39200,5.9371877
39900,5.8313146
40600,5.8436489
41300,5.8569775
42000,5.4476328
42700,5.5122409
43400,5.3902626
44100,5.476881
44800,5.7250185
45500,5.766942
46200,5.6423712
46900,5.5637965
47600,5.8956175
48300,5.4884973
49000,5.4111991
49700,5.7786551
50400,5.6932526
51100,5.8389492
51800,5.5296187
52500,5.9547806
53200,5.7562361
53900,6.1163411
54600,5.9625726
55300,6.3534575
56000,5.9061146
56700,5.9931269
57400,6.2631435
58100,6.0328627
58800,6.3641882
59500,5.7883978
60200,6.3036828
60900,5.7548642
61600,5.8347354
62300,6.0665269
63000,6.048687
63700,6.0206804
64400,6.1676655
65100,5.8997188
65800,6.2338777
66500,6.1050735
67200,6.0602121
67900,6.0369601
68600,5.9906473
69300,6.2401323
70000,6.1440167
70700,5.8764272
71400,5.9305663
72100,6.1337686
72800,6.1264944
73500,5.9539046
74200,5.9108715
74900,5.6277256
75600,6.2178311
76300,6.2547646
77000,6.1473026
77700,6.0607972
78400,5.8188138
79100,5.8464971
79800,5.9891305
80500,6.1054702
81200,6.5075769
81900,6.1017046
82600,5.8559957
83300,5.8194261
84000,5.8167911
84700,5.8976493
85400,5.9190745
86100,5.7966933
86800,5.8595829
87500,6.0286798
88200,5.8591213
88900,5.6809487
89600,5.9862766
90300,6.0337758
91000,5.8552771
91700,5.9763989
92400,5.9577909
93100,6.1087518
93800,6.0383625
94500,6.0212827
95200,5.8808022
95900,6.093317
96600,5.8768268
97300,6.0564761
98000,5.9135036
98700,5.9781432
99400,5.5007172
100100,5.4886141
100800,5.7756519
101500,5.6788869
102200,5.4275341
102900,5.849813
103600,5.5656581
104300,5.4675522
105000,5.497292
105700,5.5618472
106400,5.5847487
107100,5.5952153
107800,5.8093929
108500,6.0357432
109200,6.2907643
109900,6.0754108
110600,5.7892027
111300,6.2343178
112000,5.993856
112700,5.9773226
113400,6.1071477
114100,5.4746671
114800,6.094172
115500,5.6188145
116200,5.5633883
116900,5.2303462
117600,5.4762926
118300,5.5165124
119000,5.5645061
119700,5.2764583
120400,5.3952847
121100,5.4112172
121800,5.2007957
122500,5.3056321
123200,5.4122396
123900,5.5513325
124600,5.9969072
125300,5.8274846
126000,6.0757065
126700,6.053266
127400,6.0964761
128100,6.0961704
128800,5.794261
129500,5.7305684
130200,5.2998013
130900,5.5164456
131600,5.8232069
132300,5.491621
133000,5.5503764
133700,5.4234977
134400,5.469357
135100,5.6728759
135800,5.9135528
136500,5.4552021
137200,5.3742871
137900,5.4201503
138600,5.9080911
139300,5.9438696
140000,5.4556541
140700,6.3089085
141400,5.8011141
142100,5.8066759
142800,5.8087373
143500,6.0837297
144200,5.7883725
144900,5.6202407
145600,5.5749469
146300,6.2425513
147000,5.857841
147700,6.0231466
148400,5.8182182
149100,5.9265928
149800,5.897738
150500,6.1532836
151200,6.1379523
151900,5.8698034
152600,5.6664233
153300,6.1369853
154000,6.1062717
154700,5.9797096
155400,6.2569466
156100,5.882648
156800,6.15904
157500,5.5009575
158200,6.0546165
158900,5.7902403
159600,6.2106848
160300,6.1061621
161000,6.1422205
161700,5.8887701
162400,5.8523631
163100,5.7453399
163800,6.1311302
164500,5.989686
165200,5.693995
165900,5.7714677
166600,5.6811829
167300,5.6794949
