0,3.4682972
600,4.9214416
1200,5.3856988
1800,5.3832169
2400,5.2147408
3000,5.2781019
3600,5.419888
4200,5.438355
4800,5.8354836
5400,5.1184716
6000,5.4174657
6600,5.6911139
7200,6.0656013
7800,5.5574579
8400,6.1162996
9000,5.8263903
9600,5.5289555
10200,5.5053692
10800,5.5687685
11400,5.5493073
12000,5.6550903
12600,5.7785673
13200,5.6207819
13800,5.5333171
14400,5.6668649
15000,5.5929437
15600,5.5453444
16200,5.7602615
16800,5.4579716
17400,5.5522633
18000,5.5611396
18600,5.6177344
19200,5.7036724
19800,5.7665739
20400,5.5661049
21000,5.8763976
21600,5.6155167
22200,5.5460782
22800,5.6725855
23400,5.5382991
24000,5.8689137
24600,5.5910487
25200,5.932416
25800,5.780056
26400,5.6843023
27000,5.6189823
27600,5.6260824
28200,6.111495
28800,6.4262543
29400,6.6105962
30000,5.782434
30600,6.265738
31200,6.0193958
31800,6.0362391
32400,5.8882451
33000,5.7166157
33600,5.6176233
34200,5.6633878
34800,5.5916486
35400,5.5048208
36000,5.4957528
36600,5.3970017
37200,5.4503889
37800,5.4488916
38400,5.5924587
39000,5.4634581
39600,5.5378418
40200,5.7660356
40800,5.8131108
41400,5.7425065
42000,5.6967368
42600,5.6906309
43200,5.7702217
43800,5.6859107
44400,5.5668817
45000,5.6699181
45600,5.7271819
46200,5.7929688
46800,5.7739229
47400,5.6887908
48000,5.7690206
48600,5.7514958
49200,5.8343906
49800,5.8711882
50400,5.8203268
51000,5.760076
51600,5.6526136
52200,5.8708801
52800,5.7354345
53400,5.7359819
54000,5.7597704
54600,5.7644725
55200,5.7420931
55800,5.7760515
56400,5.7338114
57000,5.6907969
57600,5.7074933
58200,5.7776337
58800,5.6936765
59400,5.7165809
60000,5.6764207
60600,5.5953283
61200,5.7299271
61800,5.7264414
62400,5.5852036
63000,5.5814438
63600,5.7008395
64200,5.0987411
64800,5.137764
65400,5.5759163
66000,5.388526
66600,5.1255126
67200,5.6532893
67800,5.3940792
68400,5.4069848
69000,5.5388403
69600,5.92838
70200,5.4184146
70800,5.5762882
71400,5.5932641
72000,5.7868857
72600,5.4450912
73200,5.3444843
73800,5.5197821
74400,5.5532665
75000,5.2895408
75600,5.8241768
76200,5.3241768
76800,5.8225183
77400,5.7787743
78000,5.7937574
78600,5.8228321
79200,5.8120837
79800,5.7878857
80400,5.7488589
81000,5.6147079
81600,5.6593866
82200,5.293014
82800,5.3587651
83400,5.2626548
84000,5.634994
84600,5.5797348
85200,5.2512422
85800,5.7554784
86400,5.349308
87000,5.8922558
87600,5.9128184
88200,5.7637143
88800,5.705246
89400,5.3548231
90000,5.9948416
90600,5.4852538
91200,5.3976221
91800,5.4791517
92400,5.3338137
93000,5.4800119
93600,5.6765294
94200,5.6345391
94800,5.4734292
95400,5.6298003
96000,5.6777215
96600,5.4614172
97200,5.5170469
97800,5.6327128
98400,5.5127397
99000,5.5646963
99600,5.5190811
100200,5.4958525
100800,5.4864001
101400,5.5590968
102000,5.5420876
102600,5.5569201
103200,5.4535489
103800,5.6133428
104400,5.587791
105000,5.6892619
105600,5.5634017
106200,5.4986706
106800,5.3858395
107400,5.7186794
108000,5.6947517
108600,5.6793213
109200,5.5605812
109800,5.360651
110400,5.6416507
111000,5.7126956
111600,5.6226611
112200,5.6152768
112800,5.5583177
113400,5.7136583
114000,5.7690978
114600,5.7870693
115200,5.8106294
115800,5.6875014
116400,5.8245082
117000,5.4337864
117600,5.4791608
118200,5.6907244
118800,5.3426485
119400,5.4408035
120000,5.8501863
120600,5.4824076
121200,5.4454174
121800,5.7566214
122400,5.4861622
123000,5.8639827
123600,5.5122886
124200,5.3604579
124800,5.4272871
125400,5.5972333
126000,5.6216254
126600,5.5308704
127200,5.4566164
127800,5.5172105
128400,5.5292249
129000,5.4171181
129600,5.4087157
130200,5.4080663
130800,5.3966484
131400,5.3968554
132000,5.3899293
132600,5.384707
133200,5.4589286
133800,5.3669782
134400,5.3524613
135000,5.3203621
135600,5.3843932
136200,5.3681922
136800,5.3100624
137400,5.3755569
138000,5.325036
138600,5.4877973
139200,5.4691796
139800,5.3592587
140400,5.4949031
141000,5.4380116
141600,5.7886291
142200,5.7329435
142800,5.8070431
143400,5.7350817
144000,5.7633119
144600,5.467371
145200,5.3469377
145800,5.33846
146400,5.40732
147000,5.354116
147600,5.4748974
148200,5.3304811
148800,5.4946361
149400,5.6036167
150000,5.4707518
150600,5.519094
151200,5.2906041
151800,5.3461146
152400,5.475141
153000,5.4685168
153600,5.4034023
154200,5.3256216
154800,5.3051786
155400,5.2832808
156000,5.3324389
156600,5.9773135
157200,5.3046174
157800,5.2273226
158400,5.2506218
159000,5.3086314
159600,5.3433022
160200,5.5878263
160800,5.3293185
161400,5.3329535
162000,5.2532759
162600,5.3059363
163200,5.2128639
163800,5.224329
164400,5.2790337
165000,5.3274269
165600,5.322309
166200,5.3919697
166800,5.2472677
